iter	Logloss
370	0.03075296462
371	0.03072789003
372	0.03058165253
373	0.03053360272
374	0.0304917467
375	0.03042540037
376	0.03037550091
377	0.03037067705
378	0.03033825127
379	0.03030888331
380	0.03028467095
381	0.0302796647
382	0.0302355312
383	0.0302045455
384	0.03014844519
385	0.03011298694
386	0.03010309739
387	0.03009590886
388	0.0300364127
389	0.03001640527
390	0.02995856028
391	0.02995055915
392	0.02992153171
393	0.02991665035
394	0.02988111634
395	0.02973966516
396	0.02964746111
397	0.02962861856
398	0.02958416996
399	0.02953628826
400	0.02949828779
401	0.02945281325
402	0.02940594405
403	0.0293884846
404	0.02935741456
405	0.02934925865
406	0.02929942645
407	0.02923049671
408	0.02922619607
409	0.02922205298
410	0.02916277055
411	0.02910312758
412	0.02904810011
413	0.02902214307
414	0.02898648789
415	0.02894785748
416	0.02889728308
417	0.02885847177
418	0.02885672527
419	0.02882643414
420	0.02879735251
421	0.02875378664
422	0.02868707346
423	0.02864371307
424	0.02859964777
425	0.02859587845
426	0.02851905886
427	0.02845786325
428	0.02842437551
429	0.0283737953
430	0.02832444974
431	0.02828658865
432	0.02822729444
433	0.02810262334
434	0.02804846769
435	0.02802072791
436	0.02797598647
437	0.02795495509
438	0.02795140962
439	0.02791074793
440	0.02790559104
441	0.02784430938
442	0.02781634526
443	0.02777404067
444	0.02773097692
445	0.02769479735
446	0.02768400595
447	0.02763657327
448	0.02759864857
449	0.0275718669
450	0.02751951369
451	0.0275093002
452	0.0274598738
453	0.02742013633
454	0.02739589789
455	0.02735705754
456	0.02733654539
457	0.02729272109
458	0.02721349968
459	0.02717659885
460	0.02717323287
461	0.02712364407
462	0.02709501066
463	0.02707278194
464	0.02704924719
465	0.02703911876
466	0.02702414444
467	0.0269976446
468	0.02695276367
469	0.02692706741
470	0.02685398138
471	0.0267864168
472	0.02674862495
473	0.02674002389
474	0.02673324236
475	0.02671860667
476	0.02671050481
477	0.02666966975
478	0.02665006559
479	0.02664711477
480	0.02663937582
481	0.02654785818
482	0.02650201672
483	0.02646646161
484	0.02644545278
485	0.02639917281
486	0.02636079267
487	0.02634829014
488	0.02632839214
489	0.02627047647
490	0.02623345792
491	0.02620378901
492	0.02612705985
493	0.02609596562
494	0.02603137702
495	0.02590694246
496	0.02589852035
497	0.02588651435
498	0.02587505851
499	0.02584246774
500	0.02583359105
501	0.02580913624
502	0.02579947302
503	0.02574848724
504	0.02573462126
505	0.02572752164
506	0.02568908005
507	0.02565440298
508	0.02559742396
509	0.02557220123
510	0.02556544324
511	0.02552410827
512	0.0255033349
513	0.02550007299
514	0.025446285
515	0.02537945705
516	0.02534605281
517	0.02530249228
518	0.02529632939
519	0.02529503496
520	0.02527181152
521	0.02518441845
522	0.02512757162
523	0.02509763792
524	0.02504963585
525	0.02499972989
526	0.02498859748
527	0.02492643813
528	0.02488875977
529	0.02483233691
530	0.0247943437
531	0.0247916074
532	0.02476523682
533	0.02474109813
534	0.02470923397
535	0.02466611047
536	0.02463683436
537	0.02462682212
538	0.02458836016
539	0.02454582888
540	0.02453965617
541	0.02449984236
542	0.02447253535
543	0.02438928216
544	0.02433436237
545	0.02427803879
546	0.02426895949
547	0.02423541362
548	0.02419177823
549	0.02418931693
550	0.0241726034
551	0.02415413832
552	0.02411929273
553	0.02411077414
554	0.02408624432
555	0.02401763733
556	0.02400558777
557	0.02397592206
558	0.02392526781
559	0.02387109647
560	0.02383796046
561	0.02380251524
562	0.02377620467
563	0.02377336974
564	0.02376510752
565	0.02375545465
566	0.02369250787
567	0.02367184137
568	0.0235800773
569	0.02354187088
570	0.02352880852
571	0.02348643929
572	0.02347928758
573	0.02346255777
574	0.02338467624
575	0.02338026663
576	0.02337219174
577	0.0233478399
578	0.02332935716
579	0.02328880556
580	0.02327918603
581	0.02323012652
582	0.02319279869
583	0.0231584983
584	0.02313906549
585	0.02313147569
586	0.02308595805
587	0.02306896478
588	0.02306239624
589	0.02305627117
590	0.02305126757
591	0.02301172867
592	0.02300098644
593	0.02299478679
594	0.02295478048
595	0.02295119324
596	0.02293599007
597	0.02292995891
598	0.02292289066
599	0.02286614668
600	0.02280401635
601	0.0227605781
602	0.02275395917
603	0.02274273685
604	0.02273445987
605	0.02270314455
606	0.02266248853
607	0.02263595958
608	0.02261632617
609	0.02259461849
610	0.02255649052
611	0.02254887833
612	0.02254048612
613	0.02250587569
614	0.02249613977
615	0.02248912221
616	0.02245736756
617	0.02239509462
618	0.02235562448
619	0.02231992075
620	0.02227118237
621	0.02224630666
622	0.02222990094
623	0.02219053124
624	0.02215121965
625	0.02210270943
626	0.02209732554
627	0.02209131779
628	0.02206710555
629	0.0220153977
630	0.02197831121
631	0.02195130122
632	0.0219257305
633	0.02187558906
634	0.02183789953
635	0.02182995278
636	0.02182227743
637	0.02180709931
638	0.02177589293
639	0.02173901954
640	0.02172456792
641	0.02171616885
642	0.02169349646
643	0.02168476821
644	0.02167977806
645	0.02165831165
646	0.02161731307
647	0.02159677299
648	0.02159242785
649	0.02158211336
650	0.02157682535
651	0.02154286324
652	0.02151628637
653	0.02148143404
654	0.02144749576
655	0.02140866198
656	0.02138957202
657	0.02138222381
658	0.02133577644
659	0.02129258937
660	0.02126468257
661	0.02122289906
662	0.02121518258
663	0.02121015571
664	0.02120107705
665	0.021196453
666	0.02118881997
667	0.02118558481
668	0.02117722685
669	0.02116922442
670	0.02113406723
671	0.02110451642
672	0.02109854261
673	0.02106308236
674	0.02105812322
675	0.02100802022
676	0.02100237911
677	0.0209739343
678	0.02092958742
679	0.02092425454
680	0.02089409916
681	0.02085753208
682	0.02084644664
683	0.02083352041
684	0.02082793505
685	0.02078628396
686	0.02078122689
687	0.02074501748
688	0.02073848539
689	0.02070885075
690	0.02066418812
691	0.02061687022
692	0.02060195098
693	0.02059598316
694	0.02057414454
695	0.02053650815
696	0.02053009979
697	0.02052316866
698	0.0205170455
699	0.02051146128
700	0.02050384108
701	0.020501291
702	0.02048951788
703	0.02048419784
704	0.02047653339
705	0.02045498571
706	0.02042539842
707	0.02038895284
708	0.02035629068
709	0.02035191937
710	0.02031904461
711	0.02030699716
712	0.02029565272
713	0.02026371743
714	0.02021917581
715	0.02020729684
716	0.02019650908
717	0.02017074095
718	0.0201445359
719	0.02010724062
720	0.02008859334
721	0.02005443076
722	0.02004629708
723	0.01999876061
724	0.01997518021
725	0.01995147792
726	0.01994283099
727	0.01992446085
728	0.01991373913
729	0.0199055866
730	0.01989604421
731	0.01989219622
732	0.01987915116
733	0.01987196058
734	0.01984996898
735	0.0198125043
736	0.01977380476
737	0.01974179808
738	0.01971168404
739	0.01966293118
740	0.01965481885
741	0.01962832827
742	0.01960084085
743	0.01957178597
744	0.01952950359
745	0.01952422022
746	0.019498658
747	0.01949508355
748	0.01948845119
749	0.01946028767
750	0.01941453209
751	0.01940555949
752	0.01939458307
753	0.01938874314
754	0.01937680471
755	0.01934100916
756	0.01932854073
757	0.01929228364
758	0.01929143369
759	0.01925890263
760	0.01923698112
761	0.01923651639
762	0.01919668615
763	0.01918225333
764	0.01916108811
765	0.01913708424
766	0.01911902663
767	0.01910187281
768	0.01907858115
769	0.01907538135
770	0.01904209539
771	0.01901141719
772	0.01897691119
773	0.01895024656
774	0.01892288254
775	0.01891272602
776	0.01890021141
777	0.01889706261
778	0.01887153484
779	0.01883915822
780	0.01881689266
781	0.0187983133
782	0.01876505839
783	0.01875973903
784	0.01873990162
785	0.01870701429
786	0.01869267748
787	0.01866516697
788	0.01864651118
789	0.0186159978
790	0.01860427101
791	0.01859886797
792	0.01857869199
793	0.01855164776
794	0.01854733368
795	0.01850327688
796	0.01848778685
797	0.01845977615
798	0.01843114746
799	0.01842845771
800	0.0184172557
801	0.0183869391
802	0.01836310413
803	0.01835516678
804	0.01833209488
805	0.01832698924
806	0.01828662572
807	0.01827204336
808	0.01826181887
809	0.01822612939
810	0.01819617783
811	0.01817599411
812	0.01814510264
813	0.01813174389
814	0.01812370682
815	0.01811935041
816	0.01809117629
817	0.01806042408
818	0.018020523
819	0.01801566589
820	0.01799367776
821	0.01796734335
822	0.01796256341
823	0.01793801513
824	0.01787155793
825	0.01784674884
826	0.01783673004
827	0.01777475291
828	0.01774291051
829	0.01771562716
830	0.01771156263
831	0.0176859867
832	0.01766845138
833	0.01764327506
834	0.01763876102
835	0.01759832386
836	0.01759379072
837	0.01757106661
838	0.017523985
839	0.01752060467
840	0.01751466742
841	0.01747427593
842	0.01744632754
843	0.01744058142
844	0.0174200647
845	0.01741480726
846	0.01740576396
847	0.01737676004
848	0.01735430464
849	0.01732448309
850	0.01729939668
851	0.01729065923
852	0.01728393724
853	0.01726247585
854	0.01723209029
855	0.01722376188
856	0.01719794902
857	0.0171754602
858	0.01715190773
859	0.0171269084
860	0.01712151668
861	0.01711829562
862	0.01709455324
863	0.01706818799
864	0.01704891265
865	0.01702398805
866	0.01700922455
867	0.01700123488
868	0.01698829991
869	0.01696786454
870	0.01694704989
871	0.01692835491
872	0.01692433156
873	0.01690821335
874	0.01688563948
875	0.01686171895
876	0.01685416574
877	0.01682707638
878	0.01678891848
879	0.01677619467
880	0.01676390767
881	0.0167409268
882	0.01673841495
883	0.01671197638
884	0.01667775961
885	0.0166510234
886	0.01660846504
887	0.01659184876
888	0.01656886048
889	0.01655547949
890	0.016549756
891	0.01654584368
892	0.01654206508
893	0.01653085451
894	0.01649827252
895	0.01649429953
896	0.01648672923
897	0.01645023966
898	0.01643911801
899	0.01641389387
900	0.01640839872
901	0.01640567687
902	0.01637631567
903	0.01635088805
904	0.01632940622
905	0.01630106426
906	0.0162965036
907	0.01628066306
908	0.01626905877
909	0.01622615016
910	0.01621471349
911	0.01618899806
912	0.01616512547
913	0.01616154152
914	0.01615851859
915	0.01611771918
916	0.01611329869
917	0.01606802512
918	0.01604102565
919	0.01600790193
920	0.01600298732
921	0.0159822353
922	0.01594369231
923	0.01591777809
924	0.01590917943
925	0.01587985601
926	0.01585904111
927	0.01585593132
928	0.01584915156
929	0.0158359498
930	0.01579448407
931	0.0157912725
932	0.01574038821
933	0.01570412222
934	0.01568119926
935	0.01566634474
936	0.01565874512
937	0.01563865778
938	0.01562339539
939	0.01561222774
940	0.01560817336
941	0.01560188393
942	0.01558660149
943	0.0155597913
944	0.01554844426
945	0.0155290969
946	0.01552604602
947	0.01551369946
948	0.01551114047
949	0.01548988157
950	0.01546944896
951	0.01543576497
952	0.01541652921
953	0.0154057211
954	0.01537124363
955	0.01536521429
956	0.01534673364
957	0.01533379977
958	0.0152910898
959	0.0152805678
960	0.01523754803
961	0.01521597132
962	0.01519762252
963	0.01518975767
964	0.015185668
965	0.01513647867
966	0.01513047438
967	0.01511291432
968	0.01509434232
969	0.01509147169
970	0.01506144258
971	0.01504344023
972	0.01503861752
973	0.01501486892
974	0.01497217975
975	0.01495457879
976	0.014951848
977	0.01495131236
978	0.01492033315
979	0.01488597047
980	0.01488058231
981	0.01486407312
982	0.0148494049
983	0.01483258226
984	0.01480836998
985	0.01479710394
986	0.01477266802
987	0.01475800524
988	0.01472731329
989	0.0146848847
990	0.01467062257
991	0.01466397863
992	0.01465854612
993	0.01462966497
994	0.01461245685
995	0.01459476156
996	0.01456492538
997	0.01453756713
998	0.01453527774
999	0.01450701566
